question_title,question_author,question_date,question_content,url,scraped_at,answer_number,doctor_name,answer_date,answer_content
No Title,Anonymous,Unknown,"Selamat siang dokter, dok saya ingin konsultasi mengenai posisi tidur untuk penderita glaukoma apakah ada posisi tertentu yang aman buat penyakit ini dok?",https://www.alodokter.com/komunitas/topic/apa-cara-terbaik-untuk-tidur-jika-menderita-glaukoma-,2025-11-10T12:44:38.433588,1,dr. Nadia Nurotul Fuadah,"7 Februari 2025, 16:43","Alo, terimakasih atas pertanyaannya.

Glaukoma adalah kerusakan syaraf mata dikarenakan penumpukan cairan di dalamnya (aqueous humour) yang menyebabkan tekanan mata meningkat, bisa karena produksinya yang berlebih, ataupun karena alirannya yang tersumbat. Pada awalnya, biasanya penderita akan mengeluhkan lapang pandangnya menyempit, mata terasa nyeri, berat, merah, muncul blind spot, mudah silau, atau kerap melihat halo saat menatap cahaya terang. Glaukoma juga bisa membuat penderitanya mengalami nyeri kepala hebat, mual, muntah, bahkan kebutaan pada kasus yang lebih berat.

Penanganan glaukoma bisa dilakukan mulai dari dengan pemberian obat-obatan, terapi laser, hingga operasi. Namun, potensi kesembuhan penyakit ini bisa berbeda, tergantung dari jenisnya, penyebabnya, keparahannya, dan penanganan yang dilakukan untuk mengatasinya.

Secara umum, glaukoma tidak berkaitan dengan posisi tidur tertentu. Hanya saja, agar gejala membaik, kebanyakan ahli menyarankan agar penderita glaukoma tidur dengan posisi kepala hingga dada sedikit ditinggikan sekitar 30 derajat, agar tekanan intraokuler menurun. Bisa juga, penderita tidur dengan posisi telungkup dan berlawanan arah dengan mata yang sakit agar kondisinya membaik.

Untuk lebih jelasnya, silakan Anda konsultasikan kembali hal ini ke dokter mata ya..

Semoga membantu."
No Title,Anonymous,Unknown,"Dokter, saya sehari2nya menggunakan softlens karena mata saya minus 3,5 kanan dan kiri. masalahnya sepulang kerja td saya terlupa mlepas softlens dan ketiduran dok, bahaya memakai softlens saat tidur apa dok? dan jika sudah terlanjur saya harus bagaimana?",https://www.alodokter.com/komunitas/topic/seperti-apa-bahaya-memakai-softlens-saat-tidur-,2025-11-10T12:44:42.158570,1,dr. Nadia Nurotul Fuadah,"5 Februari 2025, 16:54","Alo, terimakasih atas pertanyaannya.

Lensa kontak (soft lense) adalah salah satu alat yang bisa digunakan untuk mengoreksi rabun jauh (mata minus, miopia). Dengan penggunaan lensa kontak secara tepat, penglihatan yang buram pada penderita rabun jauh akan tampak lebih jelas, sehingga kualitas hidupnya pun meningkat.

Idealnya, lensa kontak tidak digunakan terus menerus, terlebih saat tidur. Sebab, tindakan ini berisiko membuat iritasi, luka, hingga infeksi di mata, mulai dari yang terluar (konjungtivitis, uveitis), hingga yang lebih dalam (keratitis, ulkus kornea, endofthalmitis, panofthalmitis).

Terkait kondisi Anda, tidak ada langkah spesifik yang mesti dilakukan kini, kecuali:

• Tidak lagi mengulangi tindakan yang sama

• Lepas lensa kontak Anda, lantas bersihkan dan simpan dengan cara yang benar

• Jaga area sekitar mata agar bersih

• Teteskan artificial tears ke mata Anda

• Hindari mengucek-ngucek mata berlebihan

Namun, jika Anda kemudian merasakan keluhan, seperti mata gatal, nyeri, berair, kemerahan, mengeluarkan sekret abnormal, bengkak, dan sebagainya, lebih aman diperiksakanlah langsung ke dokter ya..

Semoga membantu."
No Title,Anonymous,Unknown,"Permisi dokter, dok mata sebelah kanan saya tiba2 buram dan sekarang jadi sering. Saya sudah di periksa ke rumah sakit tapi kata dokter itu bukan rabun dan ga ada penyakit apa2 ..tapi saya sering mengalami kembali setelah beberapa saat diobati ....terus itu knp ya dok?",https://www.alodokter.com/komunitas/topic/apa-penyebab-mata-buram-sebelah-kiri-,2025-11-10T12:44:45.540585,1,dr. Riza Marlina,"4 Februari 2025, 09:32","Alo, selamat pagi

Mata buram atau kabur bisa terjadi secara tiba-tiba karena gangguan pada beberapa bagian mata seperti kornea, retina atau saraf optik. Mata buram merupakan gejala dari beberapa kondisi ada beberapa penyebabnya seperti :

• Kelanian refraksi mata

• Katarak

• Glaukoma

• Mata lelah atau mata kering

Untuk kondisi anda jika sudah periksa ke dokter mata namun tidak ada masalah apa-apa kondisi ini bisa terjadi akibat tiba-tiba karena mata anda lelah atau kering atau akibat migrain serta juga bisa akibat anda sedang stres akibat pikiran anda yang disebut dengan penyakit psikosomatik. Saran saya coba amati dulu dengan melakukan berapa hal dibawah ini seperti :

• Hindari menatap layar hp, tv atau leptop dalam waktu lama

• Kenakan kacamata hitam saay keluar rumah

• Tidur yang cukup 7-9 jam tiap malam setidaknya

• Kelola stres dan rasa cemas dengan baik

Jika sudah melakukan tips diatas, namun anda tetap merasakan pandangan buram lebih baik temui dokter mata kembali agar diperiksa lebih lanjut sehingga bisa diketahui penyebabnya dan bisa ditangani dengan tepat.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Selamat siang, saya mendengar bahwa katarak di usia muda dok dan setau saya biasanya terjadi pada usia lanjut, tapi saya mulai merasakan penglihatan saya agak kabur meskipun saya masih cukup muda. Apakah ada penyebab tertentu yang membuat seseorang bisa mengalami katarak di usia muda? Apakah faktor genetik, kebiasaan buruk, atau ada kondisi kesehatan lain yang bisa memicu katarak? Apa yang sebaiknya saya lakukan untuk mencegahnya agar tidak berkembang lebih parah? Mohon penjelasan, Dok.",https://www.alodokter.com/komunitas/topic/apa-penyebab-mengalami-mata-katarak-di-usia-muda-,2025-11-10T12:44:49.527914,1,dr. Nadia Nurotul Fuadah,"28 Januari 2025, 17:59","Alo, terimakasih atas pertanyaannya.

Ada beragam faktor yang bisa menyebabkan penglihatan kabur di usia muda, tidak hanya katarak, namun bisa juga karena miopia, hipermetropia, astigmatisme, keratitis, uveitis, endoftalmitis, panofthalmitis, pterygium, dan banyak lagi yang lainnya. Katarak sendiri merupakan suatu kondisi dimana lensa mata menjadi keruh. Kondisi ini tidak melulu terjadi akibat penuaan (katarak senilis), namun bisa juga karena keturunan, kebiasaan merokok, riwayat mengonsumsi obat kortikosteroid jangka panjang, pecandu alkohol, pernah mengalami cidera di mata atau menjalani operasi di mata, juga mengalami penyakit tertentu, misalnya hipertensi, obesitas, diabetes, uveitis, retinitis, dan sebagainya.

Terkait kodisi Anda yang penglihatannya kabur, sebaiknya jangan dulu panik. Cobalah memeriksakannya dulu ke dokter agar dievaluasi kemungkinan penyebabnya, misalnya lewat pemeriksaan visus mata, slit lamp, ofthalmoskop, dan sebagainya. Tergantung penyebabnya, kondisi Anda nantinya bisa ditangani secara berbeda.

Guna membantu Anda mengatasi keluhan Anda dan mencegah katarak, berikut langkah yang bisa dilakukan:

• Perbaiki pencahayaan ruangan saat beraktifitas

• Hindari rokok, alkohol, dan jangan juga sembarangan meminum obat atau jamu

• Batasi menatap gawai, atur dengan baik jarak pandang dan pencahayaan ruangan Anda jika pun harus menatap gawai

• Jika bermasalah dengan gangguan refraksi mata (misalnya miopia, hipermetropia, astigmatisme), gunakanlah lensa kontak atau kacamata sesuai resep dokter

• Lindungi mata dari pajanan langsung sinar matahari, dengan mengenakan kacamata anti-UV kala beraktifitas di luar ruangan saat siang hari

Semoga membantu ya.."
No Title,Anonymous,Unknown,"Alodokter, mau bertanya kalo keluhannya warna kelopak mata bawah berwarna merah muda apakah itu normal? Atau termasuk kekurangan darah dok...? Mohon penjelasannya dok..",https://www.alodokter.com/komunitas/topic/warna-kelopak-mata-bawah-merah-muda-apakah-normal-,2025-11-10T12:44:53.418378,1,dr. Nadia Nurotul Fuadah,"20 Januari 2025, 19:34","Alo, terimakasih atas pertanyaannya.

Kelopak mata bagian bawah sewajarnya memang berwarna merah muda, karena mukosanya yang tipis dan banyak pembuluh darah superfisial di permukaannya. Hal ini tidaklah spesifik menandakan Anda mengalami kurang darah (anemia). Lebih umum, anemia ditandai dengan kelopak mata bawah yang tampak pucat atau keputihan, dan muncul juga beragam gejala lain, seperti lemas, mudah lelah, lunglai, sering mengantuk, sulit fokus, jantung berdebar, dan sebagainya. Namun, menegakkan diagnosis anemia idealnya dilakukan juga dengan melakukan tes darah, agar lebih akurat.

Pertanyaan kami, apakah Anda juga mengalami keluhan lain?

Jika tidak, besar kemungkinan kondisi Anda tidaklah berbahaya dan tidak juga perlu diberikan penanganan khusus. Namun, jika Anda juga mengalami tanda-tanda anemia seperti yang telah kami singgung di atas, segeralah memeriksakan diri ke dokter agar ditangani lebih lanjut dan dievaluasi penyebab yang mendasarinya. Sembari menjalani penanganan dokter, Anda sepatutnya juga memperbanyak istirahat, makan variasi bahan pangan yang mengandung kaya zat besi, vitamin B kompleks, dan vitamin C agar kondisi Anda membaik.

Semoga membantu ya.."
No Title,Anonymous,Unknown,"Alodokter, dok apakah ada batasan dok, mata minus 2 apakah boleh di lasik? atau nunggu lebih dari 2 dok? Atau masih bisa disembuhkan dokter?",https://www.alodokter.com/komunitas/topic/mata-minus-2-apakah-sudah-bisa-disembuhkan-,2025-11-10T12:44:57.274888,1,dr. Nadia Nurotul Fuadah,"14 Januari 2025, 16:48","Alo, terimakasih atas pertanyaannya.

Mata minus (miopia, rabun jauh) bisa membuat penderitanya mengalami penurunan kualitas hidup, karena kesulitan melihat obyek yang letaknya jauh dengan jelas. Kondisi ini terjadi karena bentuk bola mata, lensa, atau kornea yang terlalu lonjong, sehingga membuat bayangan obyek yang jauh sulit dibiaskan tepat di retina, melainkan justru di depannya.

Sejauh ini, penggunaan lensa minus (misalnya dalam bentuk lensa kontak atau kacamata) hanya mampu mengoreksi gangguan pembiasan yang dialami penderita miopia, namun tidak serta merta menyembuhkannya. Guna menyembuhkannya, bisa dilakukan tindakan yang lebih invasif, yakni operasi, seperti LASIK, LASEK, atau PRK. Operasi LASIK (laser in-situ keratomileusis) dilakukan dengan memanfatkan sinar laser untuk mengikis bentuk kornea mata sehingga cahaya yang melewatinya bisa dibiaskan dan ditangkap sempurna oleh retina lantas memberikan penglihatan yang jelas dan tajam. Operasi ini tidak boleh dilakukan pada penderita miopia dengan minus lebih dari -12 dioptri. Tidak ada batas mininum minus mata yang boleh dilakukan LASIK. Namun, kebanyakan sumber menyebutkan bahwa keberhasilan operasi ini akan terasa lebih signifikan jika dilakukan pada penderita miopia dengan minus -5 dioptri ke atas.

Jika Anda tertarik menjalani operasi ini, silakan berkonsultasi langsung dengan dokter mata terdekat ya..

Semoga membantu."
No Title,Anonymous,Unknown,"Dokter, saya kena bintitan dulunya dan di kompres pake air hangat biar bengkaknya sedikit mereda. Yang mau saya tanyakan manfaat mengompres mata dengan air hangat jika mata sedang baik2 saja manfaatnya apa dokter?",https://www.alodokter.com/komunitas/topic/manfaat-mengompres-mata-dengan-air-hangat,2025-11-10T12:45:00.742947,1,dr. Nadia Nurotul Fuadah,"10 Januari 2025, 17:19","Alo, terimakasih atas pertanyaannya.

Kompres hangat ke sekitar mata bisa membantu melancarkan aliran darah dan meredakan peradangannya. Tidak hanya untuk mengatasi bintitan, kompres hangat bisa juga diaplikasikan ke mata untuk beragam tujuan lainnya, seperti:

• Merelaksasi otot mata yang tegang

• Meredakan mata lelah dan mata kering

• Meredakan radang di sekitar mata, misalnya akibat blefaritis, selulitis, dermatitis kontak, jerawat, digigit serangga, dan sebagainya

Mengompres hangat mata saat sedang baik-baik saja pun tidak dilarang. Hal ini diyakini bisa membantu mata agar lebih fokus, nyaman, dan terasa lebih segar. Kompres hangat ini bisa dilakukan dengan mencelupkan handuk bersih ke air hangat lantas diperas airnya, baru diaplikasikan ke mata. Namun, untuk meminimalisasi risiko iritasi dan luka bakar, pastikan suhu air yang digunakan tidak terlalu panas ya..

Semoga membantu."
No Title,Anonymous,Unknown,"Dok saya kemaren kan matanya rabun jauh setelah di periksakan ke dokter mata saya minus 0,5 kanan kiri. yang mau saya tanyakan penyakit mata miopi dan hipermetropi itu apa ya dok? dan perbedaanya gimana itu?",https://www.alodokter.com/komunitas/topic/apa-perbedaan-penyakit-mata-miopi-dan-hipermetropi-,2025-11-10T12:45:04.177357,1,dr. Riza Marlina,"10 Januari 2025, 11:07","Alo, selamat siang

Miopia atau disebut dengan rabun jauh atau juga disebut dengan mata minus ialah gangguan pada pengelihatan yang menyebabkan objek yang letkanya jauh terlihat kabur. Miopia terjadi karena mata tidak dapat memfokuskan cahaya pada tempat semestinya yaitu retina kondisi ini disebbakan oleh bentuk bola mata yang lebih panjang dari bola mata normal hingga saat ini penyebab bola mata lebih panjang dari normal belum diketahui degan pasti namun ada beberapa faktor yang diduga dapat meningkatkan resiko tersebut seperti :

• Genetik

• Kurang sinar matahari dan vitamin D

• Kebiasaan membaca atau menonton terlalu dekat

Sedangkan hipermetropi ialah suatu kondisi gangguan pengelihatan yang membuat penderitanya kesulitan untuk melihat suatu benda dari dekat dengan jelas dikenal juga kondisi ini disebut dengan rabun dekat. Penyebab hipermetropi ialah cahaya yang masuk atau ditangkap oleh mata jatuh ke bagian belakang retina. Ada beberapa faktor resiko yang dapat memicu yaitu keturunan atau genetik, mengalami gangguan kesehatan seperti diabetes, tumor mata dan sebagiannya. Untuk mengatasi kedua kondisi ini dengan menggunakan kacamata dengan lenas minus untuk miopi dan lensa plus untuk hipermetropi.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Dok mau bertanya, di mata saya ada satu bintik hitam seperti skin tag kalo dikulit, tp ini di mata dok, penyebabnya kenapa ya dok? Apakah normal?",https://www.alodokter.com/komunitas/topic/penyebab-dan-cara-mengatasi-bintik-hitam-di-mata,2025-11-10T12:45:07.612105,1,dr. Riza Marlina,"7 Januari 2025, 20:30","Alo, selamat malam

Mata adanya benjolan seperti daging tumbuh, maka memang anda alami dapat berupa skin tag di kelopak mata. Skin tag merupakan pertumbuhan jaringan yang menggantung di kulit dimana ini biasanya tumbuh dilipitan kulit yaitu ditempat kulit bergesekan seperti ketiak, selangkangan, anus, paha, kelopak mata, leher atau dibawah payudara. Belum jelas pasti yang menyebabkan terbentuknya daging tumbuh namun kondisi kulit ini biasanya muncul di lipatan kulit dan dipengaruhi akibat gesekan kulit.

Umumnya kondisi ini tidak menimbulkan bahaya apapun sehingga anda tidak perlu mengobatinya namun memang kondisi ini dapat menganggu penampilan dan bisa saja menganggu pengelihatan dan membuat rasa tidak nyaman di mata jika seperti itu anda bisa temui dokter untuk mengatasinya yang bisa dilakukan ialah dapat berupa tindakan pembedahan.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Di mata saya bagian putihnya kenapa ada bercak coklat ya dok? seperti berserak disetiap bagian mata, dan mata kelihatan seperti lebih gelap dr mata orang lain, apakah penyebab bercak2 itu dok? namanya penyakit apa ya dok?",https://www.alodokter.com/komunitas/topic/bercak-coklat-pada-bagian-putih-mata--gejala-apa-,2025-11-10T12:45:11.551106,1,dr. Riza Marlina,"6 Januari 2025, 16:15","Alo, selamat sore

Bercak coklat di mata yang anda alami bisa jadi merupakan nevus mirip dengan tahi lalat yang terbentuk akibat sel-sel pigmen atau dikenal sebagai melanosit. Penyebab terjadi hal ini belum diketahui secara pasti namun ada duguaan kondisi ini terjadi akibat bawan lahir hingga akibat paparan sinar matahari. Jika bintik coklat ini muncul di bagain putih mata disebut dengan nevi konjungtiva.

Bintik coklat di mata pada umumnya tidak bahaya, namun anda perlu memantuanya jika ukurannya semakin besar dan bentuknya tidak beraturan maka anda bisa temui dokter mata secara langsung untuk mendapatkan pemeriksaan dan penanganan lebih lanjut. Untuk menghindari peburukan dan melindung mata anda bisa gunakan kacamata hitam saat keluar rumah dan istirahat yang cukup.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Dok saya tadi pas berangkat kerja naik motor maya saya kelilipan, ada serangga yg masuk ke mata saya, serangga nya udah dikeluarkan karna saya kucek kucek terus, sekarang mata saya merah sepperti masih ada yg mengganjal, bagaimana ya dok cara mengatasinya?",https://www.alodokter.com/komunitas/topic/cara-mengatasi-mata-yang-perih-karna-kelilipan,2025-11-10T12:45:15.583008,1,dr. Riza Marlina,"2 Januari 2025, 19:08","Alo, selamat malam

Mata merah disebabkan oleh pembengkakan atau melebarnya pembuluh darah di dasar selaput putih mata dimana kondisi ini terjadi karena masuknya debu atau partikel asing ke dalam mata, infeksi, alergi, cedera, paparan sinar matahari hingga kondisi mata kering. Untuk kondisi anda mata merah akibat kemasukan serangga maka penanganya ialah dengan mengeluarkan serangga tersebut namun jika masih merah dan mengganjal kemungkinan masih ada benda asing di dalam mata yang belum keluar lebih baik periksa lebih lanjut ke dokter secara langsung agar bisa dibantu periksa jika masih ada benda asing bisa bantu untuk dikeluarkan.

Untuk penanganan dirumah yang bisa anda lakukan ialah membenamkan mata yang teradapat benda asing ke dalam wadah berisi air lalu kedipkan mata beberapa kali untuk menghilangkan partikel benda asing lalu setelah selesai usap mata dengan tisu bersih dan bisa teteskan mata dengan obat tetes artificial tears yang bisa anda beli bebas di apotik.

Semoga dapat membantu"
